,job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,skill1,skill2,skill3,skill4,skill5
7968,AI07969,Deep Learning Engineer,92574,USD,Mid-Senior Level,Contract,Canada,Medium Company,Austria,No Remote,"Docker, GCP, Deep Learning",Bachelor,3,Real Estate,2024-04-29,2024-06-30,2252,5.5,Autonomous Tech,Docker,GCP,Deep Learning,Not required,Not required
7969,AI07970,AI Architect,57098,GBP,Entry Level,Contract,United Kingdom,Small Company,United Kingdom,Full Remote,"MLOps, Python, Deep Learning, Linux, TensorFlow",Associate,1,Retail,2024-02-21,2024-04-27,2234,10.0,Quantum Computing Inc,MLOps,Python,Deep Learning,Linux,TensorFlow
7970,AI07971,AI Product Manager,74618,USD,Entry Level,Full-time,Norway,Small Company,Norway,No Remote,"Java, TensorFlow, NLP",PhD,0,Retail,2024-10-07,2024-12-04,1574,6.0,Future Systems,Java,TensorFlow,NLP,Not required,Not required
7971,AI07972,ML Ops Engineer,54076,USD,Entry Level,Contract,Canada,Small Company,Canada,Full Remote,"Mathematics, Python, Hadoop",Master,0,Government,2025-02-28,2025-04-23,592,7.5,Neural Networks Co,Mathematics,Python,Hadoop,Not required,Not required
7972,AI07973,Principal Data Scientist,84851,USD,Mid-Senior Level,Full-time,Australia,Small Company,Australia,Full Remote,"Hadoop, Python, Linux, Git, Kubernetes",Master,2,Gaming,2025-02-14,2025-03-15,694,8.5,DataVision Ltd,Hadoop,Python,Linux,Git,Kubernetes
7973,AI07974,Data Analyst,79987,USD,Senior Level,Full-time,India,Medium Company,Israel,Full Remote,"Java, Hadoop, Statistics, Kubernetes",Associate,7,Energy,2024-03-26,2024-06-03,1563,6.8,DeepTech Ventures,Java,Hadoop,Statistics,Kubernetes,Not required
7974,AI07975,Machine Learning Engineer,62306,EUR,Mid-Senior Level,Freelance,France,Small Company,France,No Remote,"Computer Vision, Git, Tableau",Bachelor,4,Automotive,2024-01-17,2024-02-18,1102,5.8,Machine Intelligence Group,Computer Vision,Git,Tableau,Not required,Not required
7975,AI07976,Principal Data Scientist,133088,USD,Executive,Contract,Finland,Small Company,Finland,Full Remote,"TensorFlow, Azure, Tableau",Bachelor,19,Gaming,2025-02-25,2025-04-25,1147,9.6,Neural Networks Co,TensorFlow,Azure,Tableau,Not required,Not required
7976,AI07977,Data Scientist,115473,USD,Executive,Part-time,Israel,Small Company,United Kingdom,No Remote,"Linux, Python, Statistics",Bachelor,16,Consulting,2024-09-17,2024-10-04,909,5.2,Advanced Robotics,Linux,Python,Statistics,Not required,Not required
7977,AI07978,AI Architect,96596,USD,Senior Level,Full-time,Finland,Large Company,Finland,Full Remote,"GCP, Kubernetes, Spark",PhD,7,Media,2025-02-21,2025-04-11,2074,8.2,DataVision Ltd,GCP,Kubernetes,Spark,Not required,Not required
7978,AI07979,NLP Engineer,119425,USD,Senior Level,Freelance,Australia,Medium Company,Sweden,Full Remote,"PyTorch, SQL, Tableau, Hadoop, NLP",Bachelor,6,Real Estate,2024-10-09,2024-12-02,850,8.7,AI Innovations,PyTorch,SQL,Tableau,Hadoop,NLP
7979,AI07980,Robotics Engineer,63242,USD,Mid-Senior Level,Full-time,Austria,Small Company,United Kingdom,Hybrid,"Docker, Azure, Data Visualization, GCP, AWS",Master,4,Consulting,2024-03-25,2024-05-28,1730,5.3,Future Systems,Docker,Azure,Data Visualization,GCP,AWS
7980,AI07981,Machine Learning Researcher,135152,EUR,Senior Level,Contract,Germany,Medium Company,Germany,Full Remote,"Hadoop, Spark, NLP, R",Associate,9,Retail,2024-12-07,2025-01-19,1101,7.2,Quantum Computing Inc,Hadoop,Spark,NLP,R,Not required
7981,AI07982,AI Product Manager,42281,USD,Entry Level,Full-time,South Korea,Medium Company,South Korea,Hybrid,"NLP, Linux, Statistics",PhD,0,Government,2025-04-19,2025-06-18,1314,7.2,Neural Networks Co,NLP,Linux,Statistics,Not required,Not required
7982,AI07983,AI Consultant,185056,USD,Executive,Full-time,Singapore,Small Company,Singapore,No Remote,"TensorFlow, Linux, Data Visualization",Master,15,Gaming,2024-05-04,2024-06-29,2446,7.4,TechCorp Inc,TensorFlow,Linux,Data Visualization,Not required,Not required
7983,AI07984,AI Software Engineer,174432,USD,Executive,Contract,Japan,Large Company,Japan,Hybrid,"Git, Linux, MLOps, Deep Learning, Azure",Master,17,Technology,2024-03-03,2024-03-17,2043,9.0,Autonomous Tech,Git,Linux,MLOps,Deep Learning,Azure
7984,AI07985,Head of AI,95918,USD,Entry Level,Part-time,Switzerland,Medium Company,Switzerland,Hybrid,"Hadoop, R, Spark, Kubernetes",Associate,1,Finance,2024-09-07,2024-10-16,1503,9.8,Quantum Computing Inc,Hadoop,R,Spark,Kubernetes,Not required
7985,AI07986,Deep Learning Engineer,60495,USD,Entry Level,Contract,Sweden,Large Company,Sweden,Hybrid,"AWS, Scala, Deep Learning",Bachelor,1,Telecommunications,2024-04-09,2024-05-05,1494,7.6,Autonomous Tech,AWS,Scala,Deep Learning,Not required,Not required
7986,AI07987,Robotics Engineer,105216,USD,Mid-Senior Level,Full-time,Switzerland,Medium Company,India,Hybrid,"Docker, Statistics, Linux",Bachelor,4,Telecommunications,2024-02-20,2024-04-30,916,7.2,Future Systems,Docker,Statistics,Linux,Not required,Not required
7987,AI07988,AI Specialist,94937,USD,Senior Level,Full-time,China,Small Company,China,Hybrid,"Java, Kubernetes, Computer Vision, Mathematics",Bachelor,5,Government,2024-09-07,2024-10-28,1992,7.2,Machine Intelligence Group,Java,Kubernetes,Computer Vision,Mathematics,Not required
7988,AI07989,AI Specialist,131743,USD,Mid-Senior Level,Full-time,Denmark,Medium Company,Finland,No Remote,"Hadoop, R, Mathematics",Master,4,Media,2024-10-31,2024-12-21,2207,6.5,Autonomous Tech,Hadoop,R,Mathematics,Not required,Not required
7989,AI07990,AI Research Scientist,168515,USD,Senior Level,Freelance,Denmark,Medium Company,Germany,Full Remote,"Python, TensorFlow, MLOps",Master,7,Media,2024-06-05,2024-06-29,1350,5.6,Advanced Robotics,Python,TensorFlow,MLOps,Not required,Not required
7990,AI07991,Machine Learning Engineer,217876,USD,Executive,Freelance,Norway,Large Company,Norway,No Remote,"Statistics, AWS, Git",PhD,17,Media,2024-07-21,2024-09-04,806,8.8,Smart Analytics,Statistics,AWS,Git,Not required,Not required
7991,AI07992,AI Specialist,76772,GBP,Mid-Senior Level,Contract,United Kingdom,Small Company,United Kingdom,Full Remote,"PyTorch, AWS, MLOps, GCP",PhD,3,Transportation,2025-01-06,2025-03-01,2442,5.3,Digital Transformation LLC,PyTorch,AWS,MLOps,GCP,Not required
7992,AI07993,AI Software Engineer,100303,GBP,Mid-Senior Level,Part-time,United Kingdom,Large Company,United Kingdom,Hybrid,"Python, Mathematics, Hadoop, Scala, Azure",Bachelor,2,Finance,2024-11-29,2025-01-26,2046,9.1,DataVision Ltd,Python,Mathematics,Hadoop,Scala,Azure
7993,AI07994,Robotics Engineer,76447,USD,Mid-Senior Level,Full-time,China,Medium Company,China,Full Remote,"Scala, Linux, AWS",PhD,2,Gaming,2025-03-07,2025-04-08,1008,7.6,Cognitive Computing,Scala,Linux,AWS,Not required,Not required
7994,AI07995,Computer Vision Engineer,74122,USD,Mid-Senior Level,Full-time,Israel,Medium Company,China,No Remote,"Scala, Azure, Linux, Kubernetes",Bachelor,3,Finance,2025-04-10,2025-05-07,1272,8.3,Neural Networks Co,Scala,Azure,Linux,Kubernetes,Not required
7995,AI07996,Principal Data Scientist,111889,USD,Executive,Full-time,South Korea,Medium Company,Austria,Hybrid,"PyTorch, Computer Vision, Data Visualization, Java",Associate,14,Consulting,2024-09-30,2024-11-21,1350,6.5,Smart Analytics,PyTorch,Computer Vision,Data Visualization,Java,Not required
7996,AI07997,AI Specialist,50792,USD,Mid-Senior Level,Contract,China,Small Company,Singapore,No Remote,"SQL, TensorFlow, R",Associate,2,Energy,2025-02-23,2025-04-27,1402,9.7,DataVision Ltd,SQL,TensorFlow,R,Not required,Not required
7997,AI07998,Head of AI,94114,USD,Senior Level,Contract,Sweden,Small Company,Sweden,Full Remote,"GCP, MLOps, Azure, SQL",Associate,8,Government,2025-03-30,2025-06-01,1625,7.6,Cloud AI Solutions,GCP,MLOps,Azure,SQL,Not required
7998,AI07999,Autonomous Systems Engineer,53110,USD,Entry Level,Freelance,Sweden,Medium Company,Singapore,Hybrid,"Hadoop, SQL, Data Visualization, PyTorch",PhD,1,Consulting,2024-07-27,2024-08-19,2030,8.8,Quantum Computing Inc,Hadoop,SQL,Data Visualization,PyTorch,Not required
7999,AI08000,Deep Learning Engineer,283668,USD,Executive,Full-time,Switzerland,Medium Company,Switzerland,Full Remote,"Hadoop, Java, Deep Learning, Linux, Scala",Bachelor,16,Technology,2025-03-16,2025-04-24,1402,8.0,Algorithmic Solutions,Hadoop,Java,Deep Learning,Linux,Scala
8000,AI08001,AI Product Manager,149122,GBP,Senior Level,Full-time,United Kingdom,Medium Company,Germany,Full Remote,"NLP, Hadoop, Java",PhD,5,Gaming,2024-01-14,2024-02-28,620,7.4,Smart Analytics,NLP,Hadoop,Java,Not required,Not required
8001,AI08002,Deep Learning Engineer,93645,EUR,Senior Level,Freelance,France,Small Company,Canada,No Remote,"Data Visualization, Kubernetes, Hadoop, MLOps, Spark",Master,8,Real Estate,2024-01-31,2024-04-07,1574,8.4,TechCorp Inc,Data Visualization,Kubernetes,Hadoop,MLOps,Spark
8002,AI08003,AI Product Manager,78922,EUR,Entry Level,Contract,Germany,Medium Company,Germany,Full Remote,"Statistics, Linux, Computer Vision, Git",Master,1,Consulting,2024-09-18,2024-11-02,2376,9.7,Machine Intelligence Group,Statistics,Linux,Computer Vision,Git,Not required
8003,AI08004,Data Engineer,221447,USD,Senior Level,Contract,Denmark,Large Company,Denmark,Hybrid,"Statistics, Python, Computer Vision",PhD,6,Real Estate,2025-02-05,2025-04-10,775,8.3,Predictive Systems,Statistics,Python,Computer Vision,Not required,Not required
8004,AI08005,Autonomous Systems Engineer,216650,GBP,Executive,Full-time,United Kingdom,Medium Company,United Kingdom,Full Remote,"Scala, Python, Kubernetes",Associate,13,Energy,2024-08-09,2024-10-21,1938,5.6,Autonomous Tech,Scala,Python,Kubernetes,Not required,Not required
8005,AI08006,Machine Learning Researcher,83913,EUR,Mid-Senior Level,Part-time,Germany,Small Company,Germany,Full Remote,"GCP, Scala, NLP, Deep Learning",Associate,2,Energy,2024-03-10,2024-05-16,1715,7.1,AI Innovations,GCP,Scala,NLP,Deep Learning,Not required
8006,AI08007,Data Analyst,75689,USD,Entry Level,Part-time,Singapore,Medium Company,Switzerland,Hybrid,"Statistics, Docker, Deep Learning, Python",Master,0,Real Estate,2024-09-04,2024-10-12,2443,5.3,Advanced Robotics,Statistics,Docker,Deep Learning,Python,Not required
8007,AI08008,AI Product Manager,97136,EUR,Mid-Senior Level,Part-time,Germany,Small Company,Germany,Full Remote,"GCP, Linux, Deep Learning",PhD,3,Education,2024-10-03,2024-10-21,1264,8.0,Advanced Robotics,GCP,Linux,Deep Learning,Not required,Not required
8008,AI08009,Data Engineer,129326,USD,Senior Level,Contract,Sweden,Large Company,Netherlands,Full Remote,"Mathematics, Linux, MLOps",Associate,9,Manufacturing,2024-12-04,2024-12-22,1917,6.2,TechCorp Inc,Mathematics,Linux,MLOps,Not required,Not required
8009,AI08010,AI Consultant,108617,USD,Executive,Contract,Finland,Medium Company,Finland,No Remote,"MLOps, Tableau, Deep Learning, Linux, R",Master,11,Retail,2024-02-11,2024-03-09,2368,6.8,AI Innovations,MLOps,Tableau,Deep Learning,Linux,R
8010,AI08011,Autonomous Systems Engineer,57246,GBP,Entry Level,Contract,United Kingdom,Medium Company,South Korea,Full Remote,"R, Git, MLOps, Computer Vision",Associate,0,Gaming,2024-10-15,2024-12-24,1986,7.6,Cloud AI Solutions,R,Git,MLOps,Computer Vision,Not required
8011,AI08012,Deep Learning Engineer,161751,USD,Senior Level,Part-time,Denmark,Small Company,Denmark,No Remote,"MLOps, Computer Vision, Statistics, R, Spark",Master,9,Transportation,2024-11-29,2024-12-15,2179,9.5,Cognitive Computing,MLOps,Computer Vision,Statistics,R,Spark
8012,AI08013,Machine Learning Researcher,64252,USD,Mid-Senior Level,Part-time,South Korea,Medium Company,South Korea,No Remote,"Kubernetes, PyTorch, TensorFlow, Docker, NLP",PhD,3,Government,2024-02-15,2024-04-18,707,6.0,DeepTech Ventures,Kubernetes,PyTorch,TensorFlow,Docker,NLP
8013,AI08014,Data Engineer,96465,EUR,Mid-Senior Level,Contract,France,Medium Company,France,Full Remote,"Hadoop, Git, Scala",Master,4,Healthcare,2025-04-02,2025-06-03,1388,9.0,Digital Transformation LLC,Hadoop,Git,Scala,Not required,Not required
8014,AI08015,AI Consultant,53449,USD,Entry Level,Contract,South Korea,Medium Company,South Korea,Full Remote,"Python, Deep Learning, SQL",Associate,0,Retail,2025-01-06,2025-02-14,1618,8.3,DataVision Ltd,Python,Deep Learning,SQL,Not required,Not required
8015,AI08016,Data Analyst,67801,USD,Entry Level,Part-time,Switzerland,Small Company,Switzerland,No Remote,"AWS, PyTorch, SQL",Master,0,Real Estate,2024-09-22,2024-10-20,2137,7.1,Advanced Robotics,AWS,PyTorch,SQL,Not required,Not required
8016,AI08017,Data Engineer,82610,EUR,Mid-Senior Level,Full-time,Germany,Small Company,Finland,No Remote,"PyTorch, SQL, NLP, MLOps",Associate,2,Healthcare,2024-04-14,2024-05-19,2469,6.7,Digital Transformation LLC,PyTorch,SQL,NLP,MLOps,Not required
8017,AI08018,AI Product Manager,139029,USD,Senior Level,Contract,Sweden,Medium Company,Sweden,Full Remote,"Linux, Scala, Deep Learning, Data Visualization, Docker",Associate,6,Consulting,2024-08-23,2024-10-23,1819,8.1,Autonomous Tech,Linux,Scala,Deep Learning,Data Visualization,Docker
8018,AI08019,Data Analyst,41060,USD,Entry Level,Contract,Ireland,Medium Company,Ireland,No Remote,"AWS, Statistics, SQL, MLOps, Tableau",Bachelor,0,Education,2024-09-27,2024-10-21,1159,8.5,Predictive Systems,AWS,Statistics,SQL,MLOps,Tableau
8019,AI08020,Principal Data Scientist,83381,GBP,Entry Level,Freelance,United Kingdom,Large Company,United Kingdom,Full Remote,"Scala, R, Linux, Hadoop",Associate,0,Government,2024-02-14,2024-03-16,1164,5.3,DeepTech Ventures,Scala,R,Linux,Hadoop,Not required
8020,AI08021,Computer Vision Engineer,117719,EUR,Senior Level,Freelance,France,Small Company,France,No Remote,"SQL, TensorFlow, Tableau, Data Visualization, Deep Learning",PhD,7,Healthcare,2024-05-25,2024-07-02,1600,6.7,Quantum Computing Inc,SQL,TensorFlow,Tableau,Data Visualization,Deep Learning
8021,AI08022,NLP Engineer,188571,USD,Senior Level,Full-time,Denmark,Medium Company,Sweden,No Remote,"Hadoop, PyTorch, SQL",PhD,9,Gaming,2024-01-31,2024-03-28,1329,6.4,Cognitive Computing,Hadoop,PyTorch,SQL,Not required,Not required
8022,AI08023,AI Specialist,92665,USD,Mid-Senior Level,Freelance,Canada,Small Company,Canada,Full Remote,"Data Visualization, Java, Kubernetes",Bachelor,4,Retail,2025-02-09,2025-03-31,2158,5.6,Predictive Systems,Data Visualization,Java,Kubernetes,Not required,Not required
8023,AI08024,Principal Data Scientist,317635,USD,Executive,Contract,Switzerland,Large Company,Switzerland,Hybrid,"Spark, Hadoop, Deep Learning",Bachelor,10,Telecommunications,2024-10-26,2024-12-05,2412,9.0,TechCorp Inc,Spark,Hadoop,Deep Learning,Not required,Not required
8024,AI08025,Autonomous Systems Engineer,212098,USD,Executive,Contract,Canada,Large Company,Canada,No Remote,"TensorFlow, PyTorch, Kubernetes, Docker, Spark",Associate,15,Gaming,2024-10-27,2024-12-30,520,7.4,Neural Networks Co,TensorFlow,PyTorch,Kubernetes,Docker,Spark
8025,AI08026,NLP Engineer,57311,USD,Entry Level,Part-time,Ireland,Large Company,Ireland,Full Remote,"MLOps, Linux, Python, TensorFlow, Java",Master,0,Government,2024-05-28,2024-07-28,1631,8.3,Cognitive Computing,MLOps,Linux,Python,TensorFlow,Java
8026,AI08027,Data Engineer,194929,GBP,Executive,Freelance,United Kingdom,Small Company,United Kingdom,Full Remote,"Python, TensorFlow, PyTorch, SQL, Data Visualization",Associate,10,Gaming,2024-03-02,2024-04-13,1495,9.2,Autonomous Tech,Python,TensorFlow,PyTorch,SQL,Data Visualization
8027,AI08028,NLP Engineer,33854,USD,Entry Level,Part-time,India,Small Company,India,Full Remote,"R, Spark, Tableau, AWS, Hadoop",Master,1,Education,2025-01-24,2025-03-27,1130,7.2,Machine Intelligence Group,R,Spark,Tableau,AWS,Hadoop
8028,AI08029,AI Architect,102466,USD,Senior Level,Part-time,India,Large Company,Austria,No Remote,"Python, TensorFlow, Data Visualization",Bachelor,9,Healthcare,2024-10-07,2024-10-25,1588,6.0,Autonomous Tech,Python,TensorFlow,Data Visualization,Not required,Not required
8029,AI08030,Machine Learning Researcher,104697,USD,Senior Level,Contract,Japan,Medium Company,Japan,No Remote,"Git, R, MLOps, GCP",Associate,7,Energy,2025-01-17,2025-03-04,2137,7.8,DataVision Ltd,Git,R,MLOps,GCP,Not required
8030,AI08031,Autonomous Systems Engineer,82938,USD,Senior Level,Freelance,Austria,Medium Company,Austria,Full Remote,"TensorFlow, Python, NLP",Master,6,Technology,2024-03-24,2024-04-22,1539,8.6,Smart Analytics,TensorFlow,Python,NLP,Not required,Not required
8031,AI08032,Principal Data Scientist,127703,USD,Senior Level,Freelance,Sweden,Large Company,Sweden,Full Remote,"NLP, Java, Linux, Computer Vision, Git",Master,8,Manufacturing,2024-03-13,2024-04-17,2287,7.1,Advanced Robotics,NLP,Java,Linux,Computer Vision,Git
8032,AI08033,Deep Learning Engineer,323760,USD,Executive,Part-time,Switzerland,Medium Company,Switzerland,Full Remote,"Java, Spark, Computer Vision, NLP",Associate,12,Energy,2024-09-10,2024-10-29,910,8.9,Neural Networks Co,Java,Spark,Computer Vision,NLP,Not required
8033,AI08034,ML Ops Engineer,55171,USD,Mid-Senior Level,Full-time,Japan,Medium Company,Japan,No Remote,"AWS, TensorFlow, Azure, Spark",Master,2,Education,2024-12-03,2024-12-22,1216,9.4,Cloud AI Solutions,AWS,TensorFlow,Azure,Spark,Not required
8034,AI08035,Research Scientist,55350,USD,Mid-Senior Level,Contract,Austria,Small Company,Austria,Hybrid,"Deep Learning, PyTorch, Kubernetes, Java, Data Visualization",Master,4,Manufacturing,2024-12-09,2025-01-18,1362,9.4,AI Innovations,Deep Learning,PyTorch,Kubernetes,Java,Data Visualization
8035,AI08036,AI Architect,107966,USD,Mid-Senior Level,Contract,Sweden,Medium Company,Sweden,Full Remote,"PyTorch, Kubernetes, SQL, Tableau, AWS",Associate,3,Energy,2024-11-14,2025-01-13,657,8.2,Cloud AI Solutions,PyTorch,Kubernetes,SQL,Tableau,AWS
8036,AI08037,AI Specialist,179795,USD,Executive,Contract,Finland,Large Company,Finland,No Remote,"Scala, TensorFlow, Tableau, Python, Docker",Associate,12,Energy,2025-01-08,2025-03-13,1873,7.4,Machine Intelligence Group,Scala,TensorFlow,Tableau,Python,Docker
8037,AI08038,Machine Learning Researcher,76577,USD,Senior Level,Full-time,Austria,Small Company,Austria,No Remote,"R, Statistics, Java, Azure",Master,9,Technology,2024-10-06,2024-12-02,2264,9.5,DeepTech Ventures,R,Statistics,Java,Azure,Not required
8038,AI08039,AI Architect,189238,EUR,Executive,Freelance,Netherlands,Medium Company,Netherlands,No Remote,"SQL, Python, Deep Learning",Master,11,Gaming,2024-05-15,2024-07-18,2294,10.0,Advanced Robotics,SQL,Python,Deep Learning,Not required,Not required
8039,AI08040,Research Scientist,247997,EUR,Executive,Full-time,Netherlands,Medium Company,Austria,No Remote,"Azure, Python, R, TensorFlow",Associate,10,Gaming,2024-05-19,2024-06-05,1899,7.1,Predictive Systems,Azure,Python,R,TensorFlow,Not required
8040,AI08041,Data Analyst,89402,USD,Senior Level,Part-time,Canada,Small Company,Sweden,Hybrid,"Hadoop, Kubernetes, Scala",Master,5,Education,2024-01-03,2024-02-07,1867,6.7,AI Innovations,Hadoop,Kubernetes,Scala,Not required,Not required
8041,AI08042,Robotics Engineer,98939,EUR,Mid-Senior Level,Part-time,Netherlands,Small Company,Netherlands,Hybrid,"GCP, Scala, Spark",PhD,4,Consulting,2025-02-02,2025-04-16,2105,7.3,Future Systems,GCP,Scala,Spark,Not required,Not required
8042,AI08043,Machine Learning Engineer,315053,USD,Executive,Full-time,Denmark,Large Company,Denmark,Hybrid,"Kubernetes, GCP, Mathematics, Spark, Python",Bachelor,13,Consulting,2024-05-23,2024-07-05,2349,9.9,DeepTech Ventures,Kubernetes,GCP,Mathematics,Spark,Python
